"12440: Sykefravær for lønnstakere (prosent), etter kjønn, næring (SN2007), type sykefravær, kvartal og statistikkvariabel"

"kjønn";"næring (SN2007)";"type sykefravær";"kvartal";"Sykefraværsprosent"
"Begge kjønn";"P Undervisning";"Egenmeldt og legemeldt";"2021K1";7.0
"Begge kjønn";"P Undervisning";"Egenmeldt og legemeldt";"2021K2";6.3
"Begge kjønn";"P Undervisning";"Egenmeldt og legemeldt";"2021K3";4.9
"Begge kjønn";"P Undervisning";"Egenmeldt og legemeldt";"2021K4";7.6
"Begge kjønn";"P Undervisning";"Egenmeldt og legemeldt";"2022K1";9.0
"Begge kjønn";"P Undervisning";"Egenmeldt og legemeldt";"2022K2";6.5
"Begge kjønn";"P Undervisning";"Egenmeldt og legemeldt";"2022K3";4.7
"Begge kjønn";"P Undervisning";"Egenmeldt og legemeldt";"2022K4";7.4
"Begge kjønn";"P Undervisning";"Egenmeldt og legemeldt";"2023K1";8.1
"Begge kjønn";"P Undervisning";"Egenmeldt og legemeldt";"2023K2";6.6
"Begge kjønn";"P Undervisning";"Egenmeldt";"2000K2";0.4
"Begge kjønn";"P Undervisning";"Egenmeldt";"2000K3";0.3
"Begge kjønn";"P Undervisning";"Egenmeldt";"2000K4";0.7
"Begge kjønn";"P Undervisning";"Egenmeldt";"2001K1";0.9
"Begge kjønn";"P Undervisning";"Egenmeldt";"2001K2";0.5
"Begge kjønn";"P Undervisning";"Egenmeldt";"2001K3";0.3
"Begge kjønn";"P Undervisning";"Egenmeldt";"2001K4";0.7
"Begge kjønn";"P Undervisning";"Egenmeldt";"2002K1";0.9
"Begge kjønn";"P Undervisning";"Egenmeldt";"2002K2";0.5
"Begge kjønn";"P Undervisning";"Egenmeldt";"2002K3";0.4
"Begge kjønn";"P Undervisning";"Egenmeldt";"2002K4";0.9
"Begge kjønn";"P Undervisning";"Egenmeldt";"2003K1";0.9
"Begge kjønn";"P Undervisning";"Egenmeldt";"2003K2";0.5
"Begge kjønn";"P Undervisning";"Egenmeldt";"2003K3";0.4
"Begge kjønn";"P Undervisning";"Egenmeldt";"2003K4";1.0
"Begge kjønn";"P Undervisning";"Egenmeldt";"2004K1";1.0
"Begge kjønn";"P Undervisning";"Egenmeldt";"2004K2";0.5
"Begge kjønn";"P Undervisning";"Egenmeldt";"2004K3";0.4
"Begge kjønn";"P Undervisning";"Egenmeldt";"2004K4";0.9
"Begge kjønn";"P Undervisning";"Egenmeldt";"2005K1";1.2
"Begge kjønn";"P Undervisning";"Egenmeldt";"2005K2";0.7
"Begge kjønn";"P Undervisning";"Egenmeldt";"2005K3";0.4
"Begge kjønn";"P Undervisning";"Egenmeldt";"2005K4";0.9
"Begge kjønn";"P Undervisning";"Egenmeldt";"2006K1";1.2
"Begge kjønn";"P Undervisning";"Egenmeldt";"2006K2";0.6
"Begge kjønn";"P Undervisning";"Egenmeldt";"2006K3";0.4
"Begge kjønn";"P Undervisning";"Egenmeldt";"2006K4";0.9
"Begge kjønn";"P Undervisning";"Egenmeldt";"2007K1";1.3
"Begge kjønn";"P Undervisning";"Egenmeldt";"2007K2";0.6
"Begge kjønn";"P Undervisning";"Egenmeldt";"2007K3";0.4
"Begge kjønn";"P Undervisning";"Egenmeldt";"2007K4";1.0
"Begge kjønn";"P Undervisning";"Egenmeldt";"2008K1";1.2
"Begge kjønn";"P Undervisning";"Egenmeldt";"2008K2";0.7
"Begge kjønn";"P Undervisning";"Egenmeldt";"2008K3";0.5
"Begge kjønn";"P Undervisning";"Egenmeldt";"2008K4";1.0
"Begge kjønn";"P Undervisning";"Egenmeldt";"2009K1";1.3
"Begge kjønn";"P Undervisning";"Egenmeldt";"2009K2";0.6
"Begge kjønn";"P Undervisning";"Egenmeldt";"2009K3";0.5
"Begge kjønn";"P Undervisning";"Egenmeldt";"2009K4";1.3
"Begge kjønn";"P Undervisning";"Egenmeldt";"2010K1";1.1
"Begge kjønn";"P Undervisning";"Egenmeldt";"2010K2";0.7
"Begge kjønn";"P Undervisning";"Egenmeldt";"2010K3";0.5
"Begge kjønn";"P Undervisning";"Egenmeldt";"2010K4";1.0
"Begge kjønn";"P Undervisning";"Egenmeldt";"2011K1";1.2
"Begge kjønn";"P Undervisning";"Egenmeldt";"2011K2";0.7
"Begge kjønn";"P Undervisning";"Egenmeldt";"2011K3";0.5
"Begge kjønn";"P Undervisning";"Egenmeldt";"2011K4";1.1
"Begge kjønn";"P Undervisning";"Egenmeldt";"2012K1";1.2
"Begge kjønn";"P Undervisning";"Egenmeldt";"2012K2";0.7
"Begge kjønn";"P Undervisning";"Egenmeldt";"2012K3";0.4
"Begge kjønn";"P Undervisning";"Egenmeldt";"2012K4";1.1
"Begge kjønn";"P Undervisning";"Egenmeldt";"2013K1";1.3
"Begge kjønn";"P Undervisning";"Egenmeldt";"2013K2";0.7
"Begge kjønn";"P Undervisning";"Egenmeldt";"2013K3";0.5
"Begge kjønn";"P Undervisning";"Egenmeldt";"2013K4";0.9
"Begge kjønn";"P Undervisning";"Egenmeldt";"2014K1";1.2
"Begge kjønn";"P Undervisning";"Egenmeldt";"2014K2";0.6
"Begge kjønn";"P Undervisning";"Egenmeldt";"2014K3";0.5
"Begge kjønn";"P Undervisning";"Egenmeldt";"2014K4";0.9
"Begge kjønn";"P Undervisning";"Egenmeldt";"2015K1";1.6
"Begge kjønn";"P Undervisning";"Egenmeldt";"2015K2";0.7
"Begge kjønn";"P Undervisning";"Egenmeldt";"2015K3";0.5
"Begge kjønn";"P Undervisning";"Egenmeldt";"2015K4";0.9
"Begge kjønn";"P Undervisning";"Egenmeldt";"2016K1";1.3
"Begge kjønn";"P Undervisning";"Egenmeldt";"2016K2";0.6
"Begge kjønn";"P Undervisning";"Egenmeldt";"2016K3";0.6
"Begge kjønn";"P Undervisning";"Egenmeldt";"2016K4";1.1
"Begge kjønn";"P Undervisning";"Egenmeldt";"2017K1";1.2
"Begge kjønn";"P Undervisning";"Egenmeldt";"2017K2";0.7
"Begge kjønn";"P Undervisning";"Egenmeldt";"2017K3";0.5
"Begge kjønn";"P Undervisning";"Egenmeldt";"2017K4";1.0
"Begge kjønn";"P Undervisning";"Egenmeldt";"2018K1";1.4
"Begge kjønn";"P Undervisning";"Egenmeldt";"2018K2";0.7
"Begge kjønn";"P Undervisning";"Egenmeldt";"2018K3";0.5
"Begge kjønn";"P Undervisning";"Egenmeldt";"2018K4";1.0
"Begge kjønn";"P Undervisning";"Egenmeldt";"2019K1";1.3
"Begge kjønn";"P Undervisning";"Egenmeldt";"2019K2";0.7
"Begge kjønn";"P Undervisning";"Egenmeldt";"2019K3";0.5
"Begge kjønn";"P Undervisning";"Egenmeldt";"2019K4";1.0
"Begge kjønn";"P Undervisning";"Egenmeldt";"2020K1";1.0
"Begge kjønn";"P Undervisning";"Egenmeldt";"2020K2";0.4
"Begge kjønn";"P Undervisning";"Egenmeldt";"2020K3";0.8
"Begge kjønn";"P Undervisning";"Egenmeldt";"2020K4";1.1
"Begge kjønn";"P Undervisning";"Egenmeldt";"2021K1";0.9
"Begge kjønn";"P Undervisning";"Egenmeldt";"2021K2";0.8
"Begge kjønn";"P Undervisning";"Egenmeldt";"2021K3";0.9
"Begge kjønn";"P Undervisning";"Egenmeldt";"2021K4";1.6
"Begge kjønn";"P Undervisning";"Egenmeldt";"2022K1";2.3
"Begge kjønn";"P Undervisning";"Egenmeldt";"2022K2";1.0
"Begge kjønn";"P Undervisning";"Egenmeldt";"2022K3";0.7
"Begge kjønn";"P Undervisning";"Egenmeldt";"2022K4";1.5
"Begge kjønn";"P Undervisning";"Egenmeldt";"2023K1";1.5
"Begge kjønn";"P Undervisning";"Egenmeldt";"2023K2";0.8
"Begge kjønn";"P Undervisning";"Legemeldt";"2000K2";5.5
"Begge kjønn";"P Undervisning";"Legemeldt";"2000K3";4.2
"Begge kjønn";"P Undervisning";"Legemeldt";"2000K4";5.7
"Begge kjønn";"P Undervisning";"Legemeldt";"2001K1";6.3
"Begge kjønn";"P Undervisning";"Legemeldt";"2001K2";5.7
"Begge kjønn";"P Undervisning";"Legemeldt";"2001K3";4.5
"Begge kjønn";"P Undervisning";"Legemeldt";"2001K4";6.1
"Begge kjønn";"P Undervisning";"Legemeldt";"2002K1";6.5
"Begge kjønn";"P Undervisning";"Legemeldt";"2002K2";5.9
"Begge kjønn";"P Undervisning";"Legemeldt";"2002K3";4.6
"Begge kjønn";"P Undervisning";"Legemeldt";"2002K4";6.3
"Begge kjønn";"P Undervisning";"Legemeldt";"2003K1";6.6
"Begge kjønn";"P Undervisning";"Legemeldt";"2003K2";6.3
"Begge kjønn";"P Undervisning";"Legemeldt";"2003K3";4.8
"Begge kjønn";"P Undervisning";"Legemeldt";"2003K4";6.7
"Begge kjønn";"P Undervisning";"Legemeldt";"2004K1";6.6
"Begge kjønn";"P Undervisning";"Legemeldt";"2004K2";5.9
"Begge kjønn";"P Undervisning";"Legemeldt";"2004K3";3.9
"Begge kjønn";"P Undervisning";"Legemeldt";"2004K4";5.0
"Begge kjønn";"P Undervisning";"Legemeldt";"2005K1";5.5
"Begge kjønn";"P Undervisning";"Legemeldt";"2005K2";5.1
"Begge kjønn";"P Undervisning";"Legemeldt";"2005K3";3.8
"Begge kjønn";"P Undervisning";"Legemeldt";"2005K4";5.3
"Begge kjønn";"P Undervisning";"Legemeldt";"2006K1";6.1
"Begge kjønn";"P Undervisning";"Legemeldt";"2006K2";5.5
"Begge kjønn";"P Undervisning";"Legemeldt";"2006K3";4.0
"Begge kjønn";"P Undervisning";"Legemeldt";"2006K4";5.4
"Begge kjønn";"P Undervisning";"Legemeldt";"2007K1";6.0
"Begge kjønn";"P Undervisning";"Legemeldt";"2007K2";5.4
"Begge kjønn";"P Undervisning";"Legemeldt";"2007K3";3.9
"Begge kjønn";"P Undervisning";"Legemeldt";"2007K4";5.5
"Begge kjønn";"P Undervisning";"Legemeldt";"2008K1";5.9
"Begge kjønn";"P Undervisning";"Legemeldt";"2008K2";5.7
"Begge kjønn";"P Undervisning";"Legemeldt";"2008K3";3.9
"Begge kjønn";"P Undervisning";"Legemeldt";"2008K4";5.4
"Begge kjønn";"P Undervisning";"Legemeldt";"2009K1";5.9
"Begge kjønn";"P Undervisning";"Legemeldt";"2009K2";5.6
"Begge kjønn";"P Undervisning";"Legemeldt";"2009K3";4.3
"Begge kjønn";"P Undervisning";"Legemeldt";"2009K4";5.6
"Begge kjønn";"P Undervisning";"Legemeldt";"2010K1";5.2
"Begge kjønn";"P Undervisning";"Legemeldt";"2010K2";4.9
"Begge kjønn";"P Undervisning";"Legemeldt";"2010K3";3.7
"Begge kjønn";"P Undervisning";"Legemeldt";"2010K4";5.2
"Begge kjønn";"P Undervisning";"Legemeldt";"2011K1";5.9
"Begge kjønn";"P Undervisning";"Legemeldt";"2011K2";5.2
"Begge kjønn";"P Undervisning";"Legemeldt";"2011K3";3.6
"Begge kjønn";"P Undervisning";"Legemeldt";"2011K4";5.0
"Begge kjønn";"P Undervisning";"Legemeldt";"2012K1";5.6
"Begge kjønn";"P Undervisning";"Legemeldt";"2012K2";5.0
"Begge kjønn";"P Undervisning";"Legemeldt";"2012K3";3.7
"Begge kjønn";"P Undervisning";"Legemeldt";"2012K4";5.2
"Begge kjønn";"P Undervisning";"Legemeldt";"2013K1";5.7
"Begge kjønn";"P Undervisning";"Legemeldt";"2013K2";4.9
"Begge kjønn";"P Undervisning";"Legemeldt";"2013K3";3.5
"Begge kjønn";"P Undervisning";"Legemeldt";"2013K4";4.9
"Begge kjønn";"P Undervisning";"Legemeldt";"2014K1";5.4
"Begge kjønn";"P Undervisning";"Legemeldt";"2014K2";5.0
"Begge kjønn";"P Undervisning";"Legemeldt";"2014K3";3.6
"Begge kjønn";"P Undervisning";"Legemeldt";"2014K4";5.1
"Begge kjønn";"P Undervisning";"Legemeldt";"2015K1";5.5
"Begge kjønn";"P Undervisning";"Legemeldt";"2015K2";4.9
"Begge kjønn";"P Undervisning";"Legemeldt";"2015K3";3.5
"Begge kjønn";"P Undervisning";"Legemeldt";"2015K4";4.9
"Begge kjønn";"P Undervisning";"Legemeldt";"2016K1";5.2
"Begge kjønn";"P Undervisning";"Legemeldt";"2016K2";4.7
"Begge kjønn";"P Undervisning";"Legemeldt";"2016K3";3.3
"Begge kjønn";"P Undervisning";"Legemeldt";"2016K4";4.9
"Begge kjønn";"P Undervisning";"Legemeldt";"2017K1";5.6
"Begge kjønn";"P Undervisning";"Legemeldt";"2017K2";4.9
"Begge kjønn";"P Undervisning";"Legemeldt";"2017K3";3.5
"Begge kjønn";"P Undervisning";"Legemeldt";"2017K4";5.2
"Begge kjønn";"P Undervisning";"Legemeldt";"2018K1";5.7
"Begge kjønn";"P Undervisning";"Legemeldt";"2018K2";4.8
"Begge kjønn";"P Undervisning";"Legemeldt";"2018K3";3.4
"Begge kjønn";"P Undervisning";"Legemeldt";"2018K4";5.2
"Begge kjønn";"P Undervisning";"Legemeldt";"2019K1";5.7
"Begge kjønn";"P Undervisning";"Legemeldt";"2019K2";5.0
"Begge kjønn";"P Undervisning";"Legemeldt";"2019K3";3.6
"Begge kjønn";"P Undervisning";"Legemeldt";"2019K4";5.4
"Begge kjønn";"P Undervisning";"Legemeldt";"2020K1";6.0
"Begge kjønn";"P Undervisning";"Legemeldt";"2020K2";4.7
"Begge kjønn";"P Undervisning";"Legemeldt";"2020K3";3.8
"Begge kjønn";"P Undervisning";"Legemeldt";"2020K4";5.7
"Begge kjønn";"P Undervisning";"Legemeldt";"2021K1";6.1
"Begge kjønn";"P Undervisning";"Legemeldt";"2021K2";5.6
"Begge kjønn";"P Undervisning";"Legemeldt";"2021K3";4.0
"Begge kjønn";"P Undervisning";"Legemeldt";"2021K4";6.0
"Begge kjønn";"P Undervisning";"Legemeldt";"2022K1";6.7
"Begge kjønn";"P Undervisning";"Legemeldt";"2022K2";5.5
"Begge kjønn";"P Undervisning";"Legemeldt";"2022K3";4.0
"Begge kjønn";"P Undervisning";"Legemeldt";"2022K4";5.9
"Begge kjønn";"P Undervisning";"Legemeldt";"2023K1";6.6
"Begge kjønn";"P Undervisning";"Legemeldt";"2023K2";5.7
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2000K2";9.0
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2000K3";7.8
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2000K4";9.5
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2001K1";10.1
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2001K2";9.2
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2001K3";8.2
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2001K4";9.8
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2002K1";10.6
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2002K2";9.5
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2002K3";8.1
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2002K4";10.2
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2003K1";10.8
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2003K2";10.0
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2003K3";8.6
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2003K4";10.8
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2004K1";10.7
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2004K2";9.3
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2004K3";6.8
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2004K4";8.3
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2005K1";9.2
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2005K2";8.4
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2005K3";6.9
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2005K4";8.9
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2006K1";10.0
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2006K2";8.7
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2006K3";7.3
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2006K4";9.0
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2007K1";10.0
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2007K2";8.6
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2007K3";7.3
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2007K4";9.1
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2008K1";9.8
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2008K2";9.1
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2008K3";7.4
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2008K4";9.3
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2009K1";9.9
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2009K2";9.1
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2009K3";7.9
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2009K4";9.5
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2010K1";9.2
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2010K2";8.4
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2010K3";7.2
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2010K4";9.2
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2011K1";10.0
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2011K2";8.7
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2011K3";6.9
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2011K4";8.7
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2012K1";9.5
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2012K2";8.1
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2012K3";6.8
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2012K4";9.0
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2013K1";9.7
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2013K2";8.5
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2013K3";6.7
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2013K4";8.7
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2014K1";9.3
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2014K2";8.3
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2014K3";7.0
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2014K4";8.7
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2015K1";9.7
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2015K2";8.2
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2015K3";6.8
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2015K4";8.5
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2016K1";9.1
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2016K2";8.1
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2016K3";6.8
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2016K4";8.8
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2017K1";9.4
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2017K2";8.2
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2017K3";6.9
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2017K4";8.9
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2018K1";9.8
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2018K2";8.0
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2018K3";6.7
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2018K4";8.6
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2019K1";9.5
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2019K2";8.2
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2019K3";6.9
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2019K4";9.0
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2020K1";10.6
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2020K2";8.4
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2020K3";7.5
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2020K4";9.6
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2021K1";10.0
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2021K2";9.1
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2021K3";7.9
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2021K4";10.6
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2022K1";12.2
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2022K2";9.4
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2022K3";7.8
"Begge kjønn";"Q Helse- og sosialtjenester";"Egenmeldt og legemeldt";"2022K4";10.3
